Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave
5E+20,900,356278.312,356278.312,177021.75,296526.125,-75.8687897,-75.8687897,-91.4382477,-81.058609,7.89780045,7.89780045,3.72111249,6.50557137,44.4742889,44.4742889,22.0976562,37.0154114,2.05E-03,2.05E-03,1.48E-03,1.95E-03
7.5E+20,900,511482.562,511482.562,271491.156,431485.406,-66.9983368,-66.9983368,-74.2741776,-69.4236145,11.0828543,11.0828543,5.4841938,9.2166338,42.5656395,42.5656395,22.5935268,35.908268,2.30E-03,2.30E-03,1.50E-03,2.08E-03
1E+21,900,660733.5,660733.5,358067.125,559844.688,-60.4018631,-60.4018631,-62.2859955,-61.0299072,14.1495371,14.1495371,7.22350407,11.8408594,41.2397423,41.2397423,22.348793,34.9427605,2.41E-03,2.41E-03,1.39E-03,2.09E-03
1E+16,920,105.916359,105.916359,29.5643368,80.465683,-474.789764,-474.789764,-612.957886,-520.845764,2.55E-02,2.55E-02,2.17E-03,1.77E-02,66.97966,66.97966,20.2349834,51.3981018,2.39E-05,2.39E-05,1.11E-05,2.18E-05
2.5E+16,920,113.950912,113.950912,32.2052612,86.7023621,-491.5737,-491.5737,-611.269592,-531.472351,2.40E-02,2.40E-02,2.09E-03,1.67E-02,67.0007477,67.0007477,20.243185,51.4148903,2.75E-05,2.75E-05,1.20E-05,2.45E-05
5E+16,920,129.025024,129.025024,37.0747452,98.3749313,-511.602295,-511.602295,-606.507385,-543.237305,2.16E-02,2.16E-02,1.99E-03,1.51E-02,67.0092316,67.0092316,20.2519283,51.4234619,3.38E-05,3.38E-05,1.36E-05,2.90E-05
7.5E+16,920,146.035721,146.035721,42.4793434,111.51693,-524.148193,-524.148193,-600.192871,-549.496399,1.95E-02,1.95E-02,1.92E-03,1.37E-02,67.0122986,67.0122986,20.2562923,51.42696,4.01E-05,4.01E-05,1.53E-05,3.37E-05
1E+17,920,164.782837,164.782837,48.3594971,125.97506,-530.89032,-530.89032,-592.976257,-551.585632,1.79E-02,1.79E-02,1.90E-03,1.26E-02,67.0232315,67.0232315,20.2613411,51.4359322,4.64E-05,4.64E-05,1.70E-05,3.83E-05
2.5E+17,920,298.828247,298.828247,89.6047058,229.087082,-521.705688,-521.705688,-549.075012,-530.828796,1.31E-02,1.31E-02,2.23E-03,9.49E-03,66.9730759,66.9730759,20.2509689,51.3990364,8.13E-05,8.13E-05,2.70E-05,6.46E-05
5E+17,920,552.249695,552.249695,166.713257,423.737549,-481.070923,-481.070923,-498.899414,-487.013763,1.42E-02,1.42E-02,3.56E-03,1.06E-02,66.8946915,66.8946915,20.2449055,51.3447609,1.28E-04,1.28E-04,4.15E-05,1.01E-04
7.5E+17,920,816.897766,816.897766,246.862717,626.886047,-448.776489,-448.776489,-467.633118,-455.062012,2.24E-02,2.24E-02,5.62E-03,1.68E-02,66.9282913,66.9282913,20.2821484,51.3795776,1.65E-04,1.65E-04,5.40E-05,1.30E-04
1E+18,920,1079.89417,1079.89417,326.935974,828.908142,-427.322235,-427.322235,-444.155975,-432.933472,2.55E-02,2.55E-02,7.20E-03,1.94E-02,66.8097,66.8097,20.2587109,51.2927055,1.97E-04,1.97E-04,6.45E-05,1.55E-04
2.5E+18,920,2653.71069,2653.71069,807.450684,2038.29065,-353.695282,-353.695282,-368.268188,-358.552887,5.17E-02,5.17E-02,1.73E-02,4.02E-02,66.1613235,66.1613235,20.1361351,50.8195953,3.32E-04,3.32E-04,1.10E-04,2.62E-04
5E+18,920,5228.19287,5228.19287,1600.06323,4018.81641,-297.558075,-297.558075,-311.754578,-302.290253,9.96E-02,9.96E-02,3.46E-02,7.79E-02,65.2423019,65.2423019,19.9683018,50.1509705,4.63E-04,4.63E-04,1.56E-04,3.67E-04
7.5E+18,920,7746.53564,7746.53564,2382.75537,5958.60889,-265.597351,-265.597351,-279.673828,-270.28952,0.148165777,0.148165777,5.21E-02,0.116134904,64.4578934,64.4578934,19.8271046,49.5809631,5.46E-04,5.46E-04,1.86E-04,4.35E-04
1E+19,920,10217.3965,10217.3965,3157.21729,7864.00342,-243.536911,-243.536911,-257.585236,-248.219681,0.19685182,0.19685182,6.99E-02,0.154518008,63.7672958,63.7672958,19.7046299,49.0797424,6.06E-04,6.06E-04,2.09E-04,4.85E-04
2.5E+19,920,24326.168,24326.168,7682.05664,18778.1309,-178.287689,-178.287689,-192.997375,-183.190918,0.491575629,0.491575629,0.181615308,0.388255507,60.7322807,60.7322807,19.1789188,46.8811607,7.73E-04,7.73E-04,2.86E-04,6.30E-04
5E+19,920,46013.6562,46013.6562,14947.3174,35658.2109,-136.913025,-136.913025,-154.404877,-142.743637,0.995554566,0.995554566,0.385183811,0.792097628,57.4388542,57.4388542,18.6587429,44.5121498,8.63E-04,8.63E-04,3.56E-04,7.27E-04
7.5E+19,920,66096.4141,66096.4141,22087.9395,51426.9219,-118.12159,-118.12159,-139.31897,-125.187378,1.50442982,1.50442982,0.601226747,1.20336211,55.0054932,55.0054932,18.3816032,42.7975311,9.22E-04,9.22E-04,4.29E-04,8.06E-04
1E+20,920,85028.5391,85028.5391,29314.9121,66457.3281,-108.158432,-108.158432,-133.110092,-116.475647,2.00028563,2.00028563,0.814999342,1.60519028,53.0706329,53.0706329,18.2969265,41.4793968,9.95E-04,9.95E-04,5.19E-04,9.02E-04
2.5E+20,920,188672.547,188672.547,79443.2891,152262.797,-90.4129486,-90.4129486,-118.401154,-99.7423477,4.49978209,4.49978209,1.92892194,3.6428287,47.1040573,47.1040573,19.8338394,38.0139847,1.54E-03,1.54E-03,1.11E-03,1.51E-03
5E+20,920,348295.938,348295.938,173067.969,289886.625,-77.4217377,-77.4217377,-93.0548935,-82.6327896,7.89754152,7.89754152,3.71435237,6.50314522,43.4778481,43.4778481,21.6041069,36.1865997,2.09E-03,2.09E-03,1.50E-03,1.98E-03
7.5E+20,920,500006.531,500006.531,265186.719,421733.25,-68.3645401,-68.3645401,-75.6628342,-70.7973022,11.0692492,11.0692492,5.46550608,9.20133495,41.6106033,41.6106033,22.0688705,35.0966911,2.34E-03,2.34E-03,1.52E-03,2.11E-03
1E+21,920,645846.062,645846.062,349707.656,547133.25,-61.6402893,-61.6402893,-63.5503235,-62.2769661,14.1250296,14.1250296,7.19099331,11.8136835,40.3105392,40.3105392,21.827034,34.1493721,2.45E-03,2.45E-03,1.41E-03,2.12E-03
1E+16,940,123.740379,123.740379,34.5813789,94.0207138,-461.3974,-461.3974,-600.694885,-507.829926,3.02E-02,3.02E-02,2.61E-03,2.10E-02,65.0734711,65.0734711,19.7214985,49.9561462,2.63E-05,2.63E-05,1.25E-05,2.42E-05
2.5E+16,940,131.40535,131.40535,37.123558,99.9780884,-475.465149,-475.465149,-599.563232,-516.831177,2.87E-02,2.87E-02,2.53E-03,2.00E-02,65.0939865,65.0939865,19.7345448,49.9741707,2.97E-05,2.97E-05,1.33E-05,2.67E-05
5E+16,940,145.481308,145.481308,41.7159767,110.89286,-493.954376,-493.954376,-596.111267,-528.006653,2.63E-02,2.63E-02,2.41E-03,1.83E-02,65.1005096,65.1005096,19.7401352,49.9803886,3.55E-05,3.55E-05,1.48E-05,3.09E-05
7.5E+16,940,161.238037,161.238037,46.7677116,123.081261,-506.579773,-506.579773,-591.367981,-534.842529,2.42E-02,2.42E-02,2.34E-03,1.69E-02,65.1153564,65.1153564,19.7463856,49.9923668,4.14E-05,4.14E-05,1.64E-05,3.52E-05
1E+17,940,178.458298,178.458298,52.227272,136.381287,-514.886719,-514.886719,-585.870544,-538.548035,2.24E-02,2.24E-02,2.30E-03,1.57E-02,65.1283417,65.1283417,19.7513351,50.0026741,4.73E-05,4.73E-05,1.79E-05,3.96E-05
2.5E+17,940,302.868286,302.868286,90.8491287,232.195236,-516.023132,-516.023132,-548.880249,-526.975525,1.64E-02,1.64E-02,2.53E-03,1.18E-02,65.1000595,65.1000595,19.7546635,49.9849281,8.06E-05,8.06E-05,2.74E-05,6.45E-05
5E+17,940,543.676331,543.676331,164.501663,417.28479,-481.878143,-481.878143,-501.452301,-488.402863,1.57E-02,1.57E-02,3.70E-03,1.17E-02,65.0009232,65.0009232,19.7348003,49.9122162,1.26E-04,1.26E-04,4.14E-05,9.95E-05
7.5E+17,940,796.751709,796.751709,241.567917,611.69043,-451.963593,-451.963593,-470.033447,-457.986908,2.06E-02,2.06E-02,5.40E-03,1.55E-02,64.9509201,64.9509201,19.7384205,49.880085,1.63E-04,1.63E-04,5.34E-05,1.28E-04
1E+18,940,1054.18274,1054.18274,319.983398,809.449646,-429.372955,-429.372955,-447.836121,-435.527344,2.78E-02,2.78E-02,7.45E-03,2.10E-02,64.9528275,64.9528275,19.7615185,49.8890572,1.94E-04,1.94E-04,6.42E-05,1.54E-04
2.5E+18,940,2582.7251,2582.7251,788.340515,1984.5968,-357.111725,-357.111725,-372.4021,-362.208496,5.27E-02,5.27E-02,1.76E-02,4.10E-02,64.3496628,64.3496628,19.6491184,49.449482,3.29E-04,3.29E-04,1.09E-04,2.60E-04
5E+18,940,5088.87158,5088.87158,1562.21875,3913.32056,-301.109894,-301.109894,-315.901489,-306.040436,0.100215621,0.100215621,3.50E-02,7.85E-02,63.4938354,63.4938354,19.4935436,48.8270721,4.61E-04,4.61E-04,1.56E-04,3.67E-04
7.5E+18,940,7542.5708,7542.5708,2326.96875,5804.03662,-269.102417,-269.102417,-283.784332,-273.996368,0.148709044,0.148709044,5.28E-02,0.116734989,62.7565842,62.7565842,19.3618622,48.2916756,5.46E-04,5.46E-04,1.87E-04,4.36E-04
1E+19,940,9951.24219,9951.24219,3084.03345,7662.17236,-246.979141,-246.979141,-261.662537,-251.873611,0.197390199,0.197390199,7.08E-02,0.1551916,62.1040115,62.1040115,19.2473278,47.8184509,6.07E-04,6.07E-04,2.11E-04,4.86E-04
2.5E+19,940,23717.2441,23717.2441,7511.354,18315.2812,-181.4814,-181.4814,-196.922943,-186.628586,0.49266988,0.49266988,0.183760539,0.389700085,59.211792,59.211792,18.7526798,45.7254219,7.81E-04,7.81E-04,2.91E-04,6.38E-04
5E+19,940,44900.1406,44900.1406,14635.2666,34811.8477,-139.873245,-139.873245,-158.183899,-145.976791,0.997375429,0.997375429,0.388834536,0.794528484,56.0488129,56.0488129,18.2691994,43.4556084,8.78E-04,8.78E-04,3.66E-04,7.42E-04
7.5E+19,940,64536.5938,64536.5938,21652.834,50242.0039,-120.885345,-120.885345,-142.852783,-128.207825,1.50598454,1.50598454,0.605244994,1.20573807,53.7074013,53.7074013,18.0195065,41.8114357,9.43E-04,9.43E-04,4.42E-04,8.26E-04
1E+20,940,83062.4609,83062.4609,28761.1836,64962.0352,-110.742691,-110.742691,-136.339401,-119.274925,2.00154781,2.00154781,0.819012642,1.60736942,51.8434944,51.8434944,17.9513168,40.5461006,1.02E-03,1.02E-03,5.35E-04,9.24E-04
2.5E+20,940,184490.906,184490.906,77839.3438,148940.391,-92.2876587,-92.2876587,-120.430992,-101.66877,4.50218678,4.50218678,1.93245018,3.64560795,46.0600662,46.0600662,19.4333992,37.1845093,1.57E-03,1.57E-03,1.13E-03,1.54E-03
5E+20,940,340651.875,340651.875,169279.422,283527.719,-78.9705658,-78.9705658,-94.6577911,-84.1996384,7.89753437,7.89753437,3.70754886,6.50087214,42.5236359,42.5236359,21.1311817,35.3928185,2.12E-03,2.12E-03,1.52E-03,2.01E-03
7.5E+20,940,489053.25,489053.25,259145.188,412417.25,-69.7110901,-69.7110901,-77.0649033,-72.1623611,11.0626287,11.0626287,5.44695139,9.19073582,40.69907,40.69907,21.5660934,34.3214111,2.38E-03,2.38E-03,1.54E-03,2.15E-03
1E+21,940,631580.125,631580.125,341699.188,534953.188,-62.8708267,-62.8708267,-64.8029633,-63.5148735,14.0994864,14.0994864,7.15816402,11.7857122,39.4201279,39.4201279,21.3271866,33.3891487,2.50E-03,2.50E-03,1.43E-03,2.16E-03
1E+16,960,143.897461,143.897461,40.2935867,109.362831,-449.075775,-449.075775,-589.445801,-495.865814,3.55E-02,3.55E-02,3.11E-03,2.47E-02,63.2824173,63.2824173,19.2495213,48.6047859,2.90E-05,2.90E-05,1.40E-05,2.69E-05
2.5E+16,960,151.242004,151.242004,42.7377701,115.073921,-461.104767,-461.104767,-588.581909,-503.597168,3.41E-02,3.41E-02,3.03E-03,2.37E-02,63.3083916,63.3083916,19.2592793,48.6253548,3.22E-05,3.22E-05,1.48E-05,2.92E-05
5E+16,960,164.513123,164.513123,47.1033554,125.376534,-477.817749,-477.817749,-586.077148,-513.904236,3.16E-02,3.16E-02,2.91E-03,2.21E-02,63.324955,63.324955,19.2652264,48.6383781,3.76E-05,3.76E-05,1.62E-05,3.31E-05
7.5E+16,960,179.099121,179.099121,51.8243179,136.674179,-489.788116,-489.788116,-582.260742,-520.612305,2.95E-02,2.95E-02,2.83E-03,2.06E-02,63.3101845,63.3101845,19.2608376,48.6270714,4.30E-05,4.30E-05,1.76E-05,3.70E-05
1E+17,960,195.032288,195.032288,56.9238815,148.996155,-498.526031,-498.526031,-578.028748,-525.026917,2.76E-02,2.76E-02,2.77E-03,1.93E-02,63.3254356,63.3254356,19.2665005,48.6391258,4.85E-05,4.85E-05,1.90E-05,4.11E-05
2.5E+17,960,310.175232,310.175232,92.984642,237.778366,-508.404907,-508.404907,-547.294006,-521.36792,2.04E-02,2.04E-02,2.88E-03,1.46E-02,63.3029747,63.3029747,19.2703857,48.6254463,8.02E-05,8.02E-05,2.79E-05,6.46E-05
5E+17,960,538.327698,538.327698,163.250259,413.30188,-481.523102,-481.523102,-503.896301,-488.980835,1.81E-02,1.81E-02,3.96E-03,1.34E-02,63.2231712,63.2231712,19.2654686,48.5706024,1.25E-04,1.25E-04,4.15E-05,9.88E-05
7.5E+17,960,780.420776,780.420776,237.419128,599.420227,-454.628693,-454.628693,-473.095062,-460.784149,2.03E-02,2.03E-02,5.42E-03,1.53E-02,63.1322975,63.1322975,19.2511024,48.5052338,1.61E-04,1.61E-04,5.31E-05,1.27E-04
1E+18,960,1031.31799,1031.31799,313.801758,792.145935,-430.76062,-430.76062,-451.321533,-437.614258,3.10E-02,3.10E-02,7.76E-03,2.32E-02,63.1847,63.1847,19.2897987,48.5530663,1.91E-04,1.91E-04,6.39E-05,1.52E-04
2.5E+18,960,2515.70508,2515.70508,770.305908,1933.90527,-360.389343,-360.389343,-376.472961,-365.75058,5.40E-02,5.40E-02,1.79E-02,4.19E-02,62.6226311,62.6226311,19.1852989,48.1435204,3.27E-04,3.27E-04,1.09E-04,2.59E-04
5E+18,960,4956.09717,4956.09717,1526.16992,3812.78809,-304.599365,-304.599365,-319.991943,-309.730225,0.100983776,0.100983776,3.55E-02,7.92E-02,61.8236504,61.8236504,19.0403271,47.562542,4.60E-04,4.60E-04,1.56E-04,3.66E-04
7.5E+18,960,7347.7168,7347.7168,2273.90845,5656.44727,-272.563171,-272.563171,-287.895691,-277.674011,0.149351567,0.149351567,5.35E-02,0.117407389,61.1296425,61.1296425,18.9189358,47.0594063,5.46E-04,5.46E-04,1.88E-04,4.36E-04
1E+19,960,9696.82812,9696.82812,3014.26147,7469.30615,-250.391617,-250.391617,-265.711761,-255.498337,0.198041186,0.198041186,7.17E-02,0.155927658,60.5132217,60.5132217,18.811121,46.6125221,6.08E-04,6.08E-04,2.13E-04,4.88E-04
2.5E+19,960,23133.9844,23133.9844,7348.63916,17872.2031,-184.665939,-184.665939,-200.850677,-190.060852,0.493822783,0.493822783,0.185874104,0.391173214,57.7552872,57.7552872,18.3463593,44.6189766,7.89E-04,7.89E-04,2.96E-04,6.46E-04
5E+19,960,43832.5781,43832.5781,14337.459,34000.8711,-142.824387,-142.824387,-161.947891,-149.198898,0.999007463,0.999007463,0.392291725,0.796768904,54.7161179,54.7161179,17.8974323,42.443222,8.94E-04,8.94E-04,3.76E-04,7.57E-04
7.5E+19,960,63043.543,63043.543,21237.5254,49108.2031,-123.649727,-123.649727,-146.364578,-131.221344,1.50797212,1.50797212,0.609165311,1.20836985,52.4648628,52.4648628,17.6738815,40.8678703,9.64E-04,9.64E-04,4.55E-04,8.46E-04
1E+20,960,81176.2656,81176.2656,28229.8594,63527.4648,-113.32135,-113.32135,-139.532578,-122.058434,2.00236726,2.00236726,0.822487533,1.609074,50.6662216,50.6662216,17.619688,39.6507111,1.04E-03,1.04E-03,5.50E-04,9.46E-04
2.5E+20,960,180480.438,180480.438,76301.4297,145754.109,-94.1559601,-94.1559601,-122.441933,-103.584618,4.50363255,4.50363255,1.93542719,3.64756393,45.0588112,45.0588112,19.0494423,36.3890228,1.60E-03,1.60E-03,1.14E-03,1.56E-03
5E+20,960,333315.406,333315.406,165644.078,277424.969,-80.5068207,-80.5068207,-96.2473373,-85.7536621,7.89482403,7.89482403,3.70025659,6.49663496,41.6078224,41.6078224,20.6773815,34.6310081,2.16E-03,2.16E-03,1.53E-03,2.04E-03
7.5E+20,960,478516.438,478516.438,253362.531,403465.125,-71.0627136,-71.0627136,-78.4383011,-73.5212402,11.049839,11.049839,5.42877293,9.17615032,39.8221931,39.8221931,21.0848618,33.576416,2.42E-03,2.42E-03,1.56E-03,2.18E-03
1E+21,960,617867.25,617867.25,333994.406,523242.969,-64.125679,-64.125679,-66.0709839,-64.7741165,14.0704699,14.0704699,7.12100983,11.7539825,38.5642395,38.5642395,20.8462925,32.6582565,2.54E-03,2.54E-03,1.46E-03,2.20E-03
1E+16,980,166.537125,166.537125,46.7222061,126.598816,-437.81311,-437.81311,-578.67395,-484.766724,4.14E-02,4.14E-02,3.68E-03,2.88E-02,61.5921135,61.5921135,18.7981148,47.3274498,3.19E-05,3.19E-05,1.56E-05,2.98E-05
2.5E+16,980,173.510025,173.510025,49.0555344,132.025192,-447.780304,-447.780304,-577.759094,-491.106567,4.00E-02,4.00E-02,3.60E-03,2.79E-02,61.5853882,61.5853882,18.7961483,47.3223076,3.48E-05,3.48E-05,1.64E-05,3.18E-05
5E+16,980,186.113815,186.113815,53.228157,141.818588,-462.293335,-462.293335,-575.866699,-500.151123,3.77E-02,3.77E-02,3.49E-03,2.63E-02,61.6040573,61.6040573,18.8028488,47.3369865,3.98E-05,3.98E-05,1.77E-05,3.55E-05
7.5E+16,980,199.826782,199.826782,57.7177582,152.457108,-473.807465,-473.807465,-573.249268,-506.954742,3.55E-02,3.55E-02,3.40E-03,2.48E-02,61.6157112,61.6157112,18.8093967,47.3469391,4.49E-05,4.49E-05,1.90E-05,3.92E-05
1E+17,980,214.601761,214.601761,62.514843,163.906113,-482.56842,-482.56842,-570.145691,-511.760834,3.35E-02,3.35E-02,3.34E-03,2.35E-02,61.6205711,61.6205711,18.8178215,47.3529854,5.00E-05,5.00E-05,2.03E-05,4.29E-05
2.5E+17,980,321.199951,321.199951,96.2152023,246.205032,-499.001404,-499.001404,-544.965637,-514.322815,2.54E-02,2.54E-02,3.35E-03,1.81E-02,61.6040115,61.6040115,18.8214798,47.3431702,8.00E-05,8.00E-05,2.86E-05,6.51E-05
5E+17,980,536.188721,536.188721,162.866562,411.748016,-479.79126,-479.79126,-505.455841,-488.3461,2.13E-02,2.13E-02,4.27E-03,1.56E-02,61.5155487,61.5155487,18.8103542,47.2804832,1.23E-04,1.23E-04,4.16E-05,9.82E-05
7.5E+17,980,768.251648,768.251648,234.303619,590.268982,-455.896606,-455.896606,-476.04425,-462.612457,2.23E-02,2.23E-02,5.64E-03,1.68E-02,61.4458771,61.4458771,18.7994652,47.2304077,1.60E-04,1.60E-04,5.31E-05,1.26E-04
1E+18,980,1006.08429,1006.08429,307.35202,773.173523,-435.025177,-435.025177,-453.492126,-441.180817,2.60E-02,2.60E-02,7.24E-03,1.97E-02,61.3627052,61.3627052,18.784996,47.1701355,1.90E-04,1.90E-04,6.32E-05,1.50E-04
2.5E+18,980,2452.66113,2452.66113,753.395447,1886.23926,-363.510559,-363.510559,-380.525818,-369.182281,5.57E-02,5.57E-02,1.82E-02,4.32E-02,60.9761353,60.9761353,18.7447701,46.8990135,3.24E-04,3.24E-04,1.09E-04,2.57E-04
5E+18,980,4829.55029,4829.55029,1492.15906,3717.08667,-308.02179,-308.02179,-324.16803,-313.40387,0.101981014,0.101981014,3.61E-02,8.00E-02,60.2267036,60.2267036,18.6113987,46.3549347,4.58E-04,4.58E-04,1.57E-04,3.65E-04
7.5E+18,980,7161.53369,7161.53369,2223.30566,5515.45752,-275.983917,-275.983917,-291.973206,-281.31369,0.150156304,0.150156304,5.42E-02,0.118178785,59.5729523,59.5729523,18.4959736,45.8806267,5.45E-04,5.45E-04,1.90E-04,4.36E-04
1E+19,980,9453.30762,9453.30762,2947.76001,7284.7915,-253.76915,-253.76915,-269.762299,-259.100189,0.19877176,0.19877176,7.26E-02,0.156720117,58.9894142,58.9894142,18.3950653,45.4579659,6.09E-04,6.09E-04,2.15E-04,4.89E-04
2.5E+19,980,22575.2637,22575.2637,7193.74707,17448.0918,-187.842422,-187.842422,-204.795914,-193.493591,0.495134085,0.495134085,0.188068464,0.392778873,56.3599205,56.3599205,17.9595375,43.5597954,7.97E-04,7.97E-04,3.02E-04,6.53E-04
5E+19,980,42808.5742,42808.5742,14053.2646,33223.4727,-145.770065,-145.770065,-165.708435,-152.416183,1.00060165,1.00060165,0.395697087,0.798966825,53.4377785,53.4377785,17.5426521,41.4727364,9.10E-04,9.10E-04,3.86E-04,7.72E-04
7.5E+19,980,61609.4609,61609.4609,20839.7969,48019.5742,-126.40612,-126.40612,-149.858749,-134.223663,1.50945413,1.50945413,0.612827957,1.2105788,51.2713966,51.2713966,17.342886,39.961895,9.84E-04,9.84E-04,4.68E-04,8.65E-04
1E+20,980,79366.5859,79366.5859,27720.7461,62151.3086,-115.896484,-115.896484,-142.709763,-124.834251,2.00317669,2.00317669,0.825927675,1.61076033,49.5366974,49.5366974,17.3019218,38.7917747,1.07E-03,1.07E-03,5.65E-04,9.69E-04
2.5E+20,980,176630.578,176630.578,74825.5469,142695.562,-96.0234146,-96.0234146,-124.441154,-105.495995,4.50437641,4.50437641,1.93803656,3.64892983,44.0976524,44.0976524,18.6809731,35.6254272,1.63E-03,1.63E-03,1.16E-03,1.59E-03
5E+20,980,326287.5,326287.5,162135.438,271570.156,-82.0138245,-82.0138245,-97.8544083,-87.294014,7.89186096,7.89186096,3.6892345,6.49098539,40.7305298,40.7305298,20.2393951,33.9001503,2.19E-03,2.19E-03,1.55E-03,2.07E-03
7.5E+20,980,468402.281,468402.281,247812.438,394872.344,-72.4111099,-72.4111099,-79.797493,-74.8732376,11.0367174,11.0367174,5.40939569,9.16094303,38.9804916,38.9804916,20.622982,32.8613243,2.46E-03,2.46E-03,1.58E-03,2.21E-03
1E+21,980,604720.875,604720.875,326615.125,512018.969,-65.3395538,-65.3395538,-67.2926712,-65.990593,14.0403709,14.0403709,7.08515501,11.7219658,37.7437096,37.7437096,20.3857117,31.9577103,2.58E-03,2.58E-03,1.48E-03,2.23E-03
1E+16,1000,191.77063,191.77063,53.921154,145.820801,-427.25647,-427.25647,-568.392029,-474.301666,4.80E-02,4.80E-02,4.34E-03,3.35E-02,59.9734306,59.9734306,18.3674984,46.1047859,3.50E-05,3.50E-05,1.74E-05,3.28E-05
2.5E+16,1000,198.47673,198.47673,56.1785812,151.044022,-435.725769,-435.725769,-567.667053,-479.706207,4.66E-02,4.66E-02,4.26E-03,3.25E-02,59.9674835,59.9674835,18.365778,46.1002502,3.77E-05,3.77E-05,1.81E-05,3.48E-05
5E+16,1000,210.44696,210.44696,60.192234,160.362045,-448.354767,-448.354767,-566.375977,-487.69516,4.44E-02,4.44E-02,4.15E-03,3.10E-02,59.9751511,59.9751511,18.3755474,46.1086159,4.23E-05,4.23E-05,1.93E-05,3.81E-05
7.5E+16,1000,223.286331,223.286331,64.4270782,170.333252,-458.659241,-458.659241,-564.147705,-493.822052,4.22E-02,4.22E-02,4.04E-03,2.95E-02,59.9633522,59.9633522,18.3720417,46.0995827,4.70E-05,4.70E-05,2.05E-05,4.15E-05
1E+17,1000,237.113953,237.113953,68.9400253,181.055969,-467.278961,-467.278961,-561.67041,-498.742767,4.01E-02,4.01E-02,3.97E-03,2.81E-02,59.9778137,59.9778137,18.375864,46.1105003,5.18E-05,5.18E-05,2.17E-05,4.50E-05
2.5E+17,1000,335.879913,335.879913,100.499435,257.419769,-488.140533,-488.140533,-541.470032,-505.917023,3.12E-02,3.12E-02,3.90E-03,2.21E-02,59.9596901,59.9596901,18.3860226,46.1018028,8.00E-05,8.00E-05,2.95E-05,6.59E-05
5E+17,1000,537.975037,537.975037,163.591034,413.180389,-476.830841,-476.830841,-506.442352,-486.701324,2.54E-02,2.54E-02,4.67E-03,1.85E-02,59.9062233,59.9062233,18.3815556,46.0646667,1.22E-04,1.22E-04,4.20E-05,9.79E-05
7.5E+17,1000,759.373779,759.373779,232.146881,583.63147,-456.016388,-456.016388,-478.537201,-463.523315,2.52E-02,2.52E-02,5.95E-03,1.88E-02,59.8229942,59.8229942,18.368681,46.0048866,1.58E-04,1.58E-04,5.32E-05,1.25E-04
1E+18,1000,988.111694,988.111694,302.847748,759.690369,-437.00061,-437.00061,-456.840942,-443.614044,2.74E-02,2.74E-02,7.46E-03,2.07E-02,59.7470589,59.7470589,18.3591537,45.9510918,1.89E-04,1.89E-04,6.32E-05,1.50E-04
2.5E+18,1000,2393.4873,2393.4873,737.567139,1841.51404,-366.410217,-366.410217,-384.513214,-372.44455,5.81E-02,5.81E-02,1.86E-02,4.49E-02,59.4023056,59.4023056,18.3251266,45.7099113,3.21E-04,3.21E-04,1.09E-04,2.55E-04
5E+18,1000,4708.96826,4708.96826,1459.69116,3625.87598,-311.368652,-311.368652,-328.246979,-316.994751,0.103250816,0.103250816,3.66E-02,8.10E-02,58.6984482,58.6984482,18.2002506,45.1990509,4.57E-04,4.57E-04,1.57E-04,3.64E-04
7.5E+18,1000,6983.4917,6983.4917,2175.12207,5380.70166,-279.354584,-279.354584,-296.04364,-284.917603,0.151116252,0.151116252,5.49E-02,0.119058616,58.0815659,58.0815659,18.0925121,44.7518806,5.45E-04,5.45E-04,1.91E-04,4.37E-04
