Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave,ADP,ADP,ADP,ADP,IMP,IMP,IMP,IMP,PIE,PIE,PIE,PIE,POP,POP,POP,POP
2.00E+19,780,66605.9766,37744.9844,20402.418,41584.457,-318.056091,-268.10675,-300.772644,-295.645172,0.779328823,0.424920797,0.279323459,0.49452436,207.852814,117.786064,63.6673431,129.768738,6.74E-03,2.71E-03,1.85E-03,3.63E-03,1413.17126,1702.95593,574.009521,1230.04553,15138.0381,5855.61768,3104.05933,8032.57178,0,0,0,0,312.394775,154.458755,97.9501953,188.267899
4.00E+19,780,130216.203,68834.375,38889.4609,79313.3438,-260.438782,-216.874954,-247.199387,-241.504379,1.52511132,0.777634323,0.529976547,0.944240749,203.184601,107.406158,60.6814461,123.757408,8.83E-03,3.24E-03,2.38E-03,4.63E-03,1305.68005,1194.50488,485.921326,995.368835,9311.9541,2744.41919,1854.48755,4636.95361,0,0,0,0,314.542328,146.388397,96.812706,185.914474
6.00E+19,780,191586.719,96968.75,56237.6914,114931.055,-227.359497,-186.729599,-217.05275,-210.380615,2.25645494,1.11603343,0.767583311,1.38002396,199.297653,100.871323,58.50103,119.556671,9.90E-03,3.38E-03,2.65E-03,5.09E-03,1220.05579,1047.69666,431.834198,899.862244,7155.55322,2254.18677,1513.93799,3641.22583,0,0,0,0,315.872559,140.574081,96.0804443,184.175705
8.00E+19,780,250666.969,121208.867,71999.3594,147958.391,-204.361099,-167.78978,-198.283066,-190.144653,2.96462965,1.40237296,0.969141424,1.77871466,195.567154,94.5654984,56.172924,115.435188,1.05E-02,3.41E-03,2.83E-03,5.35E-03,1140.44556,829.375549,350.669647,773.496887,6002.9751,2369.18652,1317.67371,3229.94531,0,0,0,0,316.53125,135.197052,95.2075424,182.311951
1.00E+20,780,307549.25,144254.062,87650.7344,179818.016,-186.86824,-152.188232,-182.442261,-173.832901,3.6546967,1.69549537,1.18178892,2.17732692,191.956924,90.0361404,54.7071953,112.233421,1.07E-02,3.34E-03,2.92E-03,5.43E-03,1071.26343,756.51062,322.877045,716.883728,5273.50391,1619.66138,1179.11877,2690.76123,0,0,0,0,316.750977,130.976395,94.8302536,180.852539
1.00E+16,800,602.592468,668.007446,360.778748,543.792908,-597.452087,32.5453415,31.5029755,-177.801254,9.67E-02,0.27222994,0.15451175,0.174495861,211.85965,127.945869,67.6411819,135.815567,2.15E-04,7.08E-07,3.58E-07,1.72E-05,1501.58118,1969.97693,716.164185,1395.90735,9707439,1339339.62,834113.75,3960297.75,0,0,0,0,300.715179,156.636414,97.0385666,184.796707
2.00E+16,800,618.525452,667.888184,360.47171,548.961731,-602.482117,12.7659044,11.1899786,-192.842056,9.46E-02,0.272118568,0.154565424,0.173766658,211.828827,127.909538,67.6207581,135.786377,2.25E-04,1.09E-07,4.51E-08,2.04E-05,1501.54565,1969.85803,716.125916,1395.84326,4856195,670093.062,417348.656,1981212.12,0,0,0,0,300.716095,156.633865,97.0380402,184.796005
4.00E+16,800,652.201538,669.764526,360.995636,560.987244,-611.311401,-26.4245434,-29.1885204,-222.308167,9.05E-02,0.27118209,0.154262796,0.1719919,211.77417,127.838806,67.5822144,135.731735,2.44E-04,4.68E-07,3.08E-07,2.77E-05,1501.46582,1969.60815,716.04425,1395.70605,2432911,335874.5,209234.938,992673.5,0,0,0,0,300.734192,156.632599,97.0418625,184.802872
6.00E+16,800,687.559692,674.046631,362.653015,574.753113,-618.23584,-64.8281021,-68.6475525,-250.570511,8.64E-02,0.268955141,0.153065369,0.169484451,211.515427,127.72123,67.4773407,135.571335,2.63E-04,2.83E-06,1.71E-06,3.61E-05,1500.35059,1969.14978,715.670837,1395.05713,1656744.38,389468.094,160814.953,735675.812,0,0,0,0,300.86438,156.609741,97.0122757,184.828796
8.00E+16,800,725.764771,681.130005,365.993469,590.962708,-624.176331,-102.082451,-107.220871,-277.826569,8.28E-02,0.266023159,0.151627883,0.166803479,211.455978,127.650482,67.4381714,135.514877,2.83E-04,7.10E-06,4.21E-06,4.56E-05,1500.26807,1968.87354,715.58197,1394.90784,1247082.88,218213.422,111992.234,525762.812,0,0,0,0,300.866486,156.603821,97.0110626,184.827133
1.00E+17,800,766.14917,690.74292,370.674744,609.188965,-628.872253,-137.648346,-144.251114,-303.590576,7.93E-02,0.262309849,0.14970547,0.16378589,211.399704,127.581543,67.4005661,135.460617,3.03E-04,1.31E-05,7.71E-06,5.61E-05,1500.16785,1968.58069,715.484497,1394.74426,1002929.69,159032.188,88211.9219,416724.594,0,0,0,0,300.87677,156.599701,97.0122986,184.82959
2.00E+17,800,995.478882,770.666687,411.088745,725.744812,-638.259644,-284.247223,-297.921722,-406.80954,6.56E-02,0.234904587,0.134667382,0.14505583,210.943817,127.221413,67.1657944,135.110336,4.06E-04,6.23E-05,3.65E-05,1.20E-04,1498.72461,1966.78503,714.682251,1393.39734,526563.375,80837.7266,51611.3242,219670.812,0,0,0,0,300.957001,156.55072,96.978363,184.82869
4.00E+17,800,1547.43335,1037.26294,549.711304,1044.80261,-625.978455,-431.263458,-454.482147,-503.908051,5.22E-02,0.175477698,0.101300985,0.109654844,210.271317,126.639206,66.8098221,134.573441,6.06E-04,1.93E-04,1.14E-04,2.65E-04,1496.3844,1962.69336,713.052246,1390.70996,293337.938,54346.5039,28145.9414,125276.789,0,0,0,0,301.015625,156.433655,96.9228058,184.790695
6.00E+17,800,2159.22852,1370.58386,724.985352,1418.26599,-606.029785,-478.483337,-505.966736,-530.159973,4.91E-02,0.133927599,7.82E-02,8.71E-02,209.925568,126.234779,66.6117249,134.257355,7.93E-04,3.14E-04,1.86E-04,3.99E-04,1494.90417,1958.47656,711.642761,1388.34119,212839.906,34525.957,20975.9707,89447.2812,0,0,0,0,301.058014,156.347321,96.9077606,184.771042
8.00E+17,800,2793.08496,1729.99084,913.612305,1812.22937,-587.280334,-491.208527,-521.588074,-533.358948,4.98E-02,0.106560424,6.20E-02,7.28E-02,209.521545,125.865845,66.4188995,133.935425,9.63E-04,4.17E-04,2.49E-04,5.16E-04,1493.01733,1954.06226,710.096985,1385.72559,171946.609,28723.6855,17240.3203,72636.875,0,0,0,0,301.115204,156.238937,96.873703,184.742615
1.00E+18,800,3438.22266,2097.84595,1106.68335,2214.25073,-571.324524,-494.060211,-526.770874,-530.718567,5.23E-02,8.28E-02,4.73E-02,6.08E-02,209.250137,125.55545,66.2757339,133.693771,1.12E-03,5.12E-04,3.07E-04,6.24E-04,1491.49927,1949.66162,708.631897,1383.26428,145212.688,24470.3926,14841.4209,61508.168,0,0,0,0,301.136566,156.141937,96.8507538,184.709763
2.00E+18,800,6713.59326,4019.75684,2114.59229,4282.64697,-515.32373,-457.403961,-490.759979,-487.829224,8.46E-02,6.68E-02,4.12E-02,6.42E-02,208.188889,124.289024,65.3873901,132.621765,1.78E-03,8.41E-04,5.09E-04,1.02E-03,1451.59827,1926.6217,645.099609,1341.10657,86615.4922,15664.2412,9991.05566,37423.5977,0,0,0,0,301.264282,155.655487,96.4499359,184.456558
4.00E+18,800,13270.0967,7858.12793,4154.12256,8427.44922,-456.751465,-402.722534,-435.825836,-431.766602,0.159664989,9.85E-02,6.35E-02,0.107221097,206.736465,122.335014,64.6727066,131.248062,2.77E-03,1.27E-03,7.89E-04,1.57E-03,1440.06519,1884.00916,634.163086,1319.41248,51443.8359,10407.3721,6726.9126,22859.373,0,0,0,0,301.622925,154.715836,96.2624588,184.200394
6.00E+18,800,19784.8359,11616.0469,6170.46387,12523.7822,-422.436615,-369.524414,-402.516205,-398.159088,0.236522734,0.137499377,8.97E-02,0.154590085,205.668594,120.713196,64.1238251,130.168533,3.53E-03,1.59E-03,1.00E-03,1.99E-03,1428.93958,1843.05603,623.65155,1298.54907,37740.6797,8091.91943,5263.79199,17032.1309,0,0,0,0,301.938904,153.806992,96.1020966,183.949341
8.00E+18,800,26239.1055,15294.5781,8138.54688,16557.4102,-398.137604,-345.897339,-379.261383,-374.432098,0.312016338,0.177287027,0.115626141,0.201643169,204.634964,119.258888,63.460453,129.118103,4.16E-03,1.83E-03,1.17E-03,2.32E-03,1400.14978,1803.0802,589.827271,1264.35242,30342.4395,8797.69434,4725.81885,14621.9844,0,0,0,0,302.188721,152.916779,95.7937851,183.633102
1.00E+19,800,32663.75,18901.8672,10101.124,20555.5801,-379.226074,-327.635284,-360.851807,-355.904388,0.387383908,0.217240095,0.142090142,0.24890472,203.820847,117.933739,63.0238914,128.259491,4.70E-03,2.03E-03,1.32E-03,2.60E-03,1390.00427,1765.26331,581.004089,1245.42395,25611.3652,6320.78271,3991.41064,11974.5195,0,0,0,0,302.488495,152.053604,95.6490631,183.397049
2.00E+19,800,64327.375,36021.3711,19627.5645,39992.1055,-320.874359,-271.765869,-304.56543,-299.068573,0.762946844,0.412946045,0.273291409,0.483061403,200.738113,112.404068,61.2475853,124.796593,6.62E-03,2.66E-03,1.82E-03,3.58E-03,1340.90222,1596.10413,540.365479,1159.1239,15404.2773,4078.81104,2706.17163,7396.41992,0,0,0,0,303.797058,148.049561,95.0207977,182.289139
4.00E+19,800,125715.195,65851.3984,37465.6758,76344.0859,-263.21228,-220.245453,-250.723923,-244.727219,1.49261308,0.756620467,0.518931448,0.922721624,196.160477,102.750931,58.4594383,119.123619,8.71E-03,3.19E-03,2.36E-03,4.57E-03,1241.10864,1127.88757,459.727478,942.907898,9386.25586,2716.85571,1848.49414,4650.53516,0,0,0,0,305.582306,140.582413,93.9648743,180.043213
6.00E+19,800,184911.781,92909.0938,54225.0664,110681.977,-230.058548,-189.9133,-220.336945,-213.436279,2.20628214,1.08672941,0.751476109,1.34816265,192.353699,96.6480026,56.4072495,115.136322,9.79E-03,3.35E-03,2.63E-03,5.04E-03,1161.52527,993.055664,410.048798,854.876648,7193.81055,2240.06372,1502.09619,3645.32349,0,0,0,0,306.647888,135.162903,93.2678604,178.359558
8.00E+19,800,241908,116283.5,69473.7344,142555.078,-207.01239,-170.805313,-201.389236,-193.06897,2.90038037,1.36745894,0.950466871,1.73943555,188.733322,90.7226562,54.2023849,111.21946,1.04E-02,3.39E-03,2.82E-03,5.31E-03,1087.36133,788.115234,333.931305,736.469299,6029.79492,1851.18005,1311.09607,3064.02368,0,0,0,0,307.165894,130.12796,92.4193497,176.57106
1.00E+20,800,296789,138532.656,84612.5469,173311.391,-189.459396,-155.075012,-185.410614,-176.648361,3.57638335,1.65468097,1.15972519,2.13026309,185.240799,86.4650497,52.8108673,108.172241,1.07E-02,3.33E-03,2.91E-03,5.41E-03,1022.84015,720.478821,308.148865,683.822571,5282.87207,1598.50171,1170.99951,2684.12451,0,0,0,0,307.213318,126.150429,92.0336838,175.132462
1.00E+16,820,704.636414,775.997009,420.985199,633.872864,-585.181213,38.1917191,33.9339333,-171.018509,0.112694621,0.312239707,0.178223372,0.201052561,204.548569,121.643753,64.8761826,130.356171,2.41E-04,1.13E-06,4.85E-07,1.85E-05,1420.93384,1831.42712,668.341431,1306.90076,10608907,1501297.38,925511.938,4345238.5,0,0,0,0,292.949677,149.836502,94.0433884,178.943192
2.00E+16,820,719.860229,775.61676,420.59494,638.690674,-589.27771,22.2819233,17.5874138,-183.136124,0.110660501,0.312227815,0.178307995,0.200398758,204.522186,121.613274,64.859169,130.331543,2.50E-04,3.85E-07,1.30E-07,2.14E-05,1420.90161,1831.32263,668.307739,1306.84387,5306258.5,750783.75,462943.75,2173328.75,0,0,0,0,292.950439,149.834213,94.0429306,178.94252
4.00E+16,820,751.752319,776.524719,420.709869,649.662292,-596.641235,-9.35567665,-15.0113678,-207.002747,0.106732428,0.311652869,0.17815426,0.198846519,204.474838,121.55381,64.8269501,130.285202,2.68E-04,6.80E-08,9.48E-08,2.78E-05,1420.82581,1831.10327,668.234863,1306.72131,2656984.5,387219,243485.703,1095896.38,0,0,0,0,292.966248,149.833176,94.0464172,178.948608
6.00E+16,820,784.756042,779.233887,421.644836,661.878235,-602.58429,-40.6533051,-46.9459991,-230.061203,0.102687784,0.309943467,0.177199006,0.196610093,204.227844,121.453651,64.7295074,130.137009,2.85E-04,1.29E-06,9.29E-07,3.50E-05,1419.83276,1830.71533,667.892639,1306.14685,1793044.12,255245.422,159536.172,735941.938,0,0,0,0,293.029999,149.809174,94.0125656,178.950577
8.00E+16,820,820.292725,784.318848,424.022186,676.211243,-607.956238,-71.2628708,-78.6015778,-252.606888,9.91E-02,0.307809144,0.176154062,0.194347635,204.179443,121.394569,64.697464,130.0905,3.03E-04,3.98E-06,2.62E-06,4.31E-05,1419.74622,1830.47412,667.811768,1306.01062,1348724.75,190576.547,118835.336,552712.188,0,0,0,0,293.042572,149.806976,94.0149918,178.954849
1.00E+17,820,857.585876,791.380188,427.482635,692.149597,-612.444153,-101.031006,-109.413307,-274.296173,9.56E-02,0.304934293,0.174692824,0.191755831,204.128738,121.335381,64.6650162,130.043045,3.22E-04,8.08E-06,5.12E-06,5.21E-05,1419.67017,1830.22681,667.731995,1305.87634,1083003.12,152367.922,94990.3594,443453.781,0,0,0,0,293.044403,149.801559,94.0139008,178.953293
2.00E+17,820,1067.448,853.756775,459.117188,793.440674,-624.039001,-230.832336,-244.857101,-366.576141,8.11E-02,0.282307386,0.162180543,0.175197244,203.753372,121.018059,64.4638214,129.745071,4.16E-04,4.55E-05,2.75E-05,1.07E-04,1418.56677,1828.70459,667.05896,1304.77686,560120.688,78017.1328,48982.2578,229040.016,0,0,0,0,293.101196,149.75737,93.993187,178.950577
4.00E+17,820,1574.44385,1077.5658,576.382446,1076.13074,-618.712158,-385.599487,-407.77771,-470.696442,6.45E-02,0.22415103,0.129538566,0.139398441,203.097565,120.482185,64.1347961,129.238174,6.03E-04,1.60E-04,9.58E-05,2.38E-04,1416.37305,1825.19531,665.65094,1302.40637,305566.469,51418.7578,28692.6777,128559.305,0,0,0,0,293.166901,149.652649,93.9442749,178.921265
6.00E+17,820,2145.47339,1373.03613,732.728577,1417.07947,-602.78302,-448.735901,-475.42865,-508.982513,5.82E-02,0.176730409,0.102743648,0.112550236,202.677841,120.079941,63.9163132,128.891373,7.80E-04,2.76E-04,1.66E-04,3.67E-04,1414.73499,1821.47583,664.322327,1300.17773,219607.266,34854.8477,21516.998,91993.0312,0,0,0,0,293.188171,149.566086,93.9205246,178.891602
8.00E+17,820,2746.56421,1701.24854,907.297913,1785.03674,-586.394714,-472.349091,-501.238892,-519.994202,5.73E-02,0.143351525,8.42E-02,9.50E-02,202.403702,119.760757,63.7658501,128.643433,9.44E-04,3.80E-04,2.28E-04,4.83E-04,1413.4281,1817.69714,663.07019,1298.06506,175730.891,28833.8965,17534.3262,74033.0391,0,0,0,0,293.22113,149.485428,93.9056625,178.870728
1.00E+18,820,3361.59814,2044.14624,1088.93005,2164.89136,-571.598816,-480.308624,-511.756134,-521.221191,5.86E-02,0.118007012,6.86E-02,8.17E-02,202.153305,119.474388,63.6340332,128.420578,1.10E-03,4.72E-04,2.85E-04,5.88E-04,1412.08765,1813.84436,661.791992,1295.90808,148053.625,24554.0977,15081.2773,62563,0,0,0,0,293.242432,149.399612,93.8867035,178.842911
2.00E+18,820,6503.09033,3842.0752,2038.86743,4128.01123,-517.564819,-459.084808,-492.562958,-489.737549,8.44E-02,7.32E-02,4.47E-02,6.74E-02,201.056808,118.285294,62.7801056,127.374062,1.74E-03,8.10E-04,4.95E-04,9.90E-04,1375.50903,1793.38782,604.05127,1257.64941,88109.5156,15631.082,10068.3369,37936.3086,0,0,0,0,293.371857,148.954697,93.506813,178.61113
4.00E+18,820,12830.1348,7491.67676,3995.61548,8105.80908,-459.468475,-406.025085,-439.270935,-434.921478,0.157369971,0.100003198,6.44E-02,0.107243545,199.730545,116.500984,62.1375198,126.123016,2.71E-03,1.24E-03,7.71E-04,1.53E-03,1365.03943,1755.54858,594.30603,1238.29797,52193.6914,10428.7588,6806.89893,23143.1172,0,0,0,0,293.680145,148.106659,93.3517914,178.379532
6.00E+18,820,19109.3105,11071.8926,5915.94482,12032.3828,-425.23761,-373.104095,-406.706726,-401.68277,0.231312275,0.136044115,8.84E-02,0.151930422,198.579697,115.002464,61.4495201,125.010559,3.46E-03,1.54E-03,9.79E-04,1.94E-03,1337.72168,1718.48145,562.18457,1206.12927,38307.0156,8052.87354,5319.83545,17226.5762,0,0,0,0,293.875427,147.275009,93.0565796,178.069016
8.00E+18,820,25356.6465,14582.2178,7826.99951,15921.9541,-400.917084,-349.564819,-383.042725,-377.841553,0.306081146,0.174151406,0.114140972,0.198124513,197.715668,113.673019,61.0147476,124.134468,4.08E-03,1.78E-03,1.15E-03,2.27E-03,1328.2854,1683.35291,554.023315,1188.55383,30738.1035,9303.71777,5153.9751,15065.2656,0,0,0,0,294.135101,146.467865,92.9251022,177.842697
1.00E+19,820,31561.9102,18026.1094,9715.45801,19767.8262,-381.9935,-331.307831,-364.634521,-359.31192,0.379590482,0.212396681,0.139706895,0.243898019,196.921921,112.45002,60.6072693,123.326408,4.61E-03,1.98E-03,1.29E-03,2.55E-03,1318.84583,1649.50513,546.041443,1171.46423,25946.1074,6326.66602,3976.76367,12083.1797,0,0,0,0,294.406128,145.681305,92.7959366,177.627792
2.00E+19,820,62138.8789,34400.6719,18892.123,38477.2227,-323.586395,-275.339325,-308.235596,-302.387115,0.745693803,0.401632696,0.267325103,0.471550554,193.903183,107.342171,58.9502335,120.065193,6.51E-03,2.61E-03,1.79E-03,3.52E-03,1273.24646,1497.45044,509.201294,1093.29932,15426.2471,3960.37231,2704.50586,7363.7085,0,0,0,0,295.503784,142.011322,92.2188416,176.577988
4.00E+19,820,121411.68,63036.0977,36112.5781,73520.1172,-265.93811,-223.55513,-254.176987,-247.890076,1.46151388,0.736652911,0.508419812,0.902195513,189.444183,98.3570862,56.3475952,114.716286,8.59E-03,3.15E-03,2.33E-03,4.52E-03,1180.58057,1065.80237,435.304108,893.895691,9453.92285,2969.19629,1842.43872,4755.18604,0,0,0,0,296.959412,135.089355,91.2355652,174.428101
6.00E+19,820,178537.656,89071.1016,52310.6094,106639.789,-232.718613,-193.046631,-223.578079,-216.447769,2.15880537,1.05900085,0.736506462,1.31810427,185.722519,92.655159,54.4155273,110.931068,9.67E-03,3.32E-03,2.61E-03,5.00E-03,1106.52832,941.855469,389.632294,812.672058,7245.88525,2243.302,1494.62695,3661.27148,0,0,0,0,297.853058,130.046432,90.5704498,172.823303
8.00E+19,820,233544.203,111613.602,67065.5703,137407.797,-209.61911,-173.781555,-204.443314,-195.947998,2.83844543,1.33395028,0.932395816,1.70159721,182.207748,87.079071,52.3234634,107.203423,1.03E-02,3.37E-03,2.80E-03,5.28E-03,1037.39722,749.384094,318.204559,701.661926,6050.56641,1887.40344,1325.94861,3087.97266,0,0,0,0,298.167603,125.308914,89.7420044,171.07283
1.00E+20,820,286499.312,133098.531,81709.0938,167102.312,-191.97551,-157.938614,-188.312531,-179.40889,3.49619722,1.615646,1.1372757,2.08303952,178.818344,83.0732269,50.9986115,104.29673,1.06E-02,3.32E-03,2.90E-03,5.38E-03,977.134277,686.549377,294.256439,652.646667,5290.5249,1579.96887,1162.54187,2677.67847,0,0,0,0,298.105469,121.565987,89.3541794,169.675217
1.00E+16,840,818.386108,894.992554,487.647552,733.675354,-573.612183,42.7502022,35.5422668,-165.106583,0.130198523,0.355692983,0.204166695,0.230019405,197.522354,115.759445,62.2670784,125.182961,2.69E-04,1.64E-06,6.16E-07,2.00E-05,1345.74854,1705.10217,624.588684,1225.14636,11471284,1586877.12,1013378.69,4690513.5,0,0,0,0,285.368042,143.455765,91.185112,173.336304
2.00E+16,840,832.963867,894.41394,487.200836,738.192871,-576.961975,29.8495731,22.2781982,-174.944748,0.128256738,0.355754703,0.204271093,0.229427516,197.499634,115.733719,62.2528191,125.162048,2.77E-04,7.97E-07,2.42E-07,2.26E-05,1345.71936,1705.00989,624.558838,1225.09607,5736942.5,793607.188,506815.812,2345788.5,0,0,0,0,285.368713,143.45369,91.1847,173.335693
4.00E+16,840,862.648926,894.268494,486.713318,747.876953,-582.802185,4.15112352,-3.92575002,-194.192261,0.124232776,0.355108142,0.203889817,0.227743581,197.31102,115.643387,62.1715736,125.041992,2.93E-04,1.54E-08,7.50E-09,2.82E-05,1345.00549,1704.67834,624.272888,1224.65222,2889365.25,397925.875,254186.156,1180492.38,0,0,0,0,285.407074,143.430206,91.1638641,173.333725
6.00E+16,840,894.435974,896.110901,487.41803,759.321594,-588.227173,-21.3814869,-30.3140774,-213.307571,0.120579459,0.354168385,0.203461364,0.226069734,197.269653,115.593216,62.1445503,125.002472,3.09E-04,4.10E-07,4.48E-07,3.45E-05,1344.94092,1704.47961,624.208252,1224.54285,1929030.88,265684.406,169755.031,788156.75,0,0,0,0,285.417542,143.428345,91.1658783,173.337265
8.00E+16,840,927.675659,899.578491,489.043121,772.099121,-592.984436,-46.6085663,-56.3364067,-231.976486,0.117033727,0.352583528,0.202693582,0.224103615,197.225006,115.542313,62.1166382,124.961327,3.26E-04,1.95E-06,1.55E-06,4.15E-05,1344.87573,1704.27393,624.141785,1224.43054,1449664.5,199697.203,127638.086,592333.312,0,0,0,0,285.418976,143.423737,91.1649628,173.335892
1.00E+17,840,962.378906,904.703674,491.556549,786.213074,-597.105896,-71.324295,-81.9076843,-250.112625,0.113646746,0.350452572,0.201594844,0.221898064,197.183273,115.492516,62.0898552,124.921875,3.43E-04,4.60E-06,3.30E-06,4.92E-05,1344.7937,1704.05664,624.068298,1224.30627,1162656.75,160210.859,102444.734,475104.125,0,0,0,0,285.430328,143.421768,91.1671677,173.339767
2.00E+17,840,1155.35388,952.634827,516.078735,874.689148,-609.52594,-183.860336,-198.581635,-330.655975,9.87E-02,0.332130969,0.191467404,0.207423255,196.851562,115.214752,61.9107361,124.659019,4.29E-04,3.22E-05,2.04E-05,9.56E-05,1343.83911,1702.73413,623.485779,1223.35303,595284.875,142250.141,61473.6211,266336.219,0,0,0,0,285.46225,143.380096,91.144928,173.329102
4.00E+17,840,1620.23889,1137.26282,613.532043,1123.67786,-609.937012,-337.612793,-359.274536,-435.608124,7.92E-02,0.277653813,0.160699815,0.17251265,196.227173,114.726509,61.6104393,124.188042,6.03E-04,1.30E-04,7.92E-05,2.13E-04,1341.80005,1699.71997,622.252625,1221.25757,317974.5,50421.0742,35101.793,134499.109,0,0,0,0,285.521179,143.295135,91.1110687,173.309128
6.00E+17,840,2151.50659,1395.92151,751.472473,1432.96692,-598.25354,-413.073303,-439.213074,-483.513306,7.02E-02,0.227676496,0.13221924,0.143374011,195.842911,114.35643,61.4078674,123.869072,7.70E-04,2.38E-04,1.45E-04,3.35E-04,1340.40186,1696.53821,621.118164,1219.35266,226438.844,36941.0078,22139.2559,95173.0312,0,0,0,0,285.553101,143.22084,91.0879669,173.287292
8.00E+17,840,2717.42603,1692.17346,910.34314,1773.31433,-584.366516,-447.546448,-476.102203,-502.671722,6.71E-02,0.189064145,0.110492706,0.122216731,195.577682,114.057037,61.2645874,123.633095,9.28E-04,3.39E-04,2.06E-04,4.48E-04,1339.22229,1693.24854,620.023865,1217.49817,179919.609,94837.4062,19020.25,97925.75,0,0,0,0,285.576752,143.148026,91.0737305,173.266174
1.00E+18,840,3300.09668,2007.36279,1079.63977,2129.03296,-570.78595,-462.693542,-492.376801,-508.618774,6.67E-02,0.159064636,9.39E-02,0.106568187,195.265396,113.775551,61.1221428,123.387695,1.08E-03,4.30E-04,2.62E-04,5.51E-04,1337.75208,1689.83081,618.842468,1215.47522,151419.531,24672.7578,15369.9248,63820.7344,0,0,0,0,285.621552,143.067886,91.0530777,173.247513
2.00E+18,840,6309.98633,3682.47412,1971.35425,3987.93848,-519.703674,-459.784302,-493.469299,-490.985748,8.53E-02,8.29E-02,5.00E-02,7.27E-02,194.269333,112.681938,60.3398781,122.430382,1.70E-03,7.78E-04,4.80E-04,9.61E-04,1304.58423,1671.72229,566.38916,1180.89856,89460.1406,15809.9688,10201.2734,38490.4609,0,0,0,0,285.72699,142.669876,90.7146378,173.03717
4.00E+18,840,12411.2314,7151.61816,3847.4917,7803.44727,-462.077606,-409.022827,-442.402954,-437.834473,0.155431464,0.103012465,6.61E-02,0.108168162,193.003143,111.039536,59.742897,121.261848,2.65E-03,1.20E-03,7.53E-04,1.50E-03,1294.93335,1638.05566,557.64624,1163.54504,52872.7148,10544.0459,6913.73926,23443.5,0,0,0,0,285.96759,141.898788,90.5747452,172.813721
6.00E+18,840,18474.9746,10564.4834,5693.81934,11577.7588,-427.905975,-376.500549,-410.197235,-404.86792,0.227274597,0.135882705,8.85E-02,0.150543168,191.897003,109.656212,59.102356,120.218529,3.38E-03,1.50E-03,9.58E-04,1.90E-03,1269.7771,1604.92651,528.35083,1134.35144,38997.2578,8287.31836,5558.68213,17614.4199,0,0,0,0,286.144348,141.141983,90.307251,172.531189
8.00E+18,840,24510.2402,13915.1045,7532.63184,15319.3252,-403.608215,-353.080048,-386.649506,-381.112579,0.300225556,0.171870977,0.113055497,0.195050672,191.065308,108.430565,58.6978073,119.397896,3.99E-03,1.73E-03,1.13E-03,2.23E-03,1261.01697,1573.49402,520.972107,1118.49438,31135.375,7082.06689,4546.0083,14254.4834,0,0,0,0,286.361938,140.404449,90.1872635,172.317886
1.00E+19,840,30506.0898,17205.4219,9351.26465,19020.9258,-384.701508,-334.871521,-368.299316,-362.624115,0.3721506,0.208495438,0.137823001,0.239489675,190.302368,107.303886,58.3213081,118.642525,4.51E-03,1.93E-03,1.27E-03,2.50E-03,1252.26135,1543.15979,513.75647,1103.0592,26253.3516,6398.11719,3997.77612,12216.415,0,0,0,0,286.580933,139.684662,90.0690155,172.111526
2.00E+19,840,60046.6016,32875.8359,18196.2012,37039.5469,-326.287537,-278.839874,-311.836426,-305.654633,0.730234325,0.3912763,0.262064993,0.461191893,187.366653,102.57795,56.7753906,115.573334,6.39E-03,2.56E-03,1.77E-03,3.46E-03,1209.922,1406.24304,480.313416,1032.15955,15576.5576,3917.28613,2700.84033,7398.22803,0,0,0,0,287.501587,136.313995,89.5397491,171.118454
4.00E+19,840,117291.836,60377.5859,34824.8008,70831.4062,-268.608582,-226.811401,-257.549652,-250.989868,1.43121088,0.717928588,0.498251557,0.882463634,183.014069,94.2075729,54.3374825,110.519714,8.46E-03,3.11E-03,2.31E-03,4.46E-03,1123.76965,1007.88727,412.503113,848.053406,9520.50098,2741.29224,1837.65625,4699.81641,0,0,0,0,288.668701,129.893387,88.6195221,169.060532
6.00E+19,840,172443.469,85435.4688,50485.5977,102788.18,-235.333572,-196.134857,-226.760361,-219.409607,2.113065,1.03247666,0.72207123,1.28920424,179.38237,88.8726959,52.516777,106.92395,9.55E-03,3.29E-03,2.60E-03,4.95E-03,1054.81702,893.840576,370.477386,773.044983,7328.51953,2294.39575,1487.63794,3703.51758,0,0,0,0,289.379883,125.18647,87.9792175,167.515182
8.00E+19,840,225536.531,107180.43,64763.4805,132493.484,-212.147308,-176.730545,-207.424484,-198.767456,2.77480578,1.30197299,0.914017856,1.6635989,175.9599,83.6201096,50.5272522,103.369087,1.02E-02,3.35E-03,2.79E-03,5.23E-03,990.28302,712.987366,303.403076,668.891174,6070.62305,1805.7782,1290.33252,3055.57812,0,0,0,0,289.55899,120.730675,87.1733627,165.821014
